Seriation_Number	Assemblage	9061977-1-1	8294896-8378091-1	227870-1-4229510	4-2492952-1	9181798-3957527-7592136	4-5276383-4669321	7753122-2-431175	9181798-3117198-7592136	9636610-0-3	4-1-9942181	2473746-5276383-4669321	4-7693920-7750398	9623887-1-2060932	9181798-1502609-7592136	4-5877793-4669321	8158736-2-7592136	1-2-9532769	9181798-2-4669321	1-6025387-0	8695831-8378091-1	1448255-2-4669321	3-3-2	0-2-1995998	4-4984435-1	6192733-259050-7592136	4-8378091-1	9623887-1-1	2063955-2-3	7863202-1-1	6889274-1-1	3191128-1-1	4-7151548-7750398	4-2685437-1	6192733-2-7592136	1748456-8378091-1	3948743-1-1	3-3-2147400	9365128-3957527-7592136	7753122-2-4669321	8870343-1-7750398	1-2-0	2777301-1-1	4-1614726-1	9181798-2-2301938	7844269-2-3	0-2-6302437	3966182-7693920-7750398	4651270-3-2794454	5018925-2-4669321	7753122-2-9676178	4-302497-1	4-1648437-1	9181798-5154364-7592136	4-5765550-7750398	4-2-3	3-3-2794454	1679986-2-3	4-1-9142594	4-2849363-1	4-8310257-1	0-2-3258519	8978118-2-7592136	4-2-9334340	0-2-3	9181798-9836127-7592136	9181798-4328863-7592136	1-0-3	4-8112055-4991260	4-1-1	9181798-2-7592136	4-1-658608	4-1-5610076	4-1-3701992	4-1-4229510	1679986-2-6667230	9181798-2-8302053	9181798-9615953-7592136	4-1-9353944	2-4-4	4-2-4669321	4-1-4991260	4-9019547-4669321	4-1-7750398	6268320-8378091-1	9181798-9886437-4669321	9181798-2-9068187
372	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
372	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
372	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

373	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
373	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
373	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

374	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
374	assemblage-796-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	77	0	0	0	0	0	0	81	0	0	0	0	63	0	0	0	0	0	26	0	0	0	0	0	0	0	185	0	0	15
374	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

375	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
375	assemblage-796-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	77	0	0	0	0	0	0	81	0	0	0	0	63	0	0	0	0	0	26	0	0	0	0	0	0	0	185	0	0	15
375	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

376	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
376	assemblage-460-928	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	55	0	0	0	0	0	6	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
376	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

377	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
377	assemblage-460-928	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	55	0	0	0	0	0	6	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
377	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

378	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
378	assemblage-460-928	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	55	0	0	0	0	0	6	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
378	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23

379	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
379	assemblage-608-220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	168	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
379	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

380	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
380	assemblage-608-220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	168	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
380	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

381	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
381	assemblage-608-220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	168	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
381	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23

382	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
382	assemblage-307-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	40	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	29
382	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

383	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
383	assemblage-307-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	40	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	29
383	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

384	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
384	assemblage-307-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	40	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	29
384	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23

385	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
385	assemblage-307-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	40	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	29
385	assemblage-608-220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	168	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21

386	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
386	assemblage-759-507	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	14	0	0	0	0	0	140	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	12	0	0	0	7	0	0	0	0	118	0	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	12
386	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

387	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
387	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
387	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

388	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
388	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
388	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

389	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
389	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
389	assemblage-129-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	133	0	295	0	0	0	0	0	0	0	0	0	0	10	0	28	0	0	0	26

390	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
390	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
390	assemblage-268-692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	31	0	0	0	0	0	0	0	15	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	19

391	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
391	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
391	assemblage-146-669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	147	0	301	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	12

392	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
392	assemblage-613-236	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29
392	assemblage-533-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23

393	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
393	assemblage-549-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	9	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
393	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

394	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
394	assemblage-549-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	9	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
394	assemblage-730-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	36	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	14

395	assemblage-277-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	64	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	43	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	26
395	assemblage-746-533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	167	0	0	0	0	27	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
395	assemblage-992-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	13

